grid_cell,cell_lat,cell_lon,risk_score,risk_label,risk_flag,target_nuisance_binary,total_complaints,total_nuisance,open_violations,dist_to_nearest_siren_km,siren_coverage_gap,nuisance_rate,open_violation_rate,chronic_parcel_rate
667776.9350_535281.9300,667776.935,535281.93,0.0,,0,0.0,0.0,0.0,0.0,7973.7069,1,0.0,0.0,8.0
667781.0000_499874.4300,667781.0,499874.43,0.0,,0,0.0,0.0,0.0,0.0,10151.97,1,0.0,0.0,0.0
667783.7550_517398.9200,667783.755,517398.92,0.0,,0,0.0,0.0,0.0,0.0,17668.9701,1,0.0,0.0,0.0
667784.1600_528650.4000,667784.16,528650.4,0.0,,0,0.0,0.0,0.0,0.0,12156.6657,1,0.0,0.0,0.0
667785.5100_511499.5400,667785.51,511499.54,0.0,,0,0.0,0.0,0.0,1.0,5850.2479,1,0.0,0.5,0.0
667790.8300_526814.7650,667790.83,526814.765,0.0,,0,0.0,0.0,0.0,0.0,15062.6793,1,0.0,0.0,0.0
667794.3200_517885.8100,667794.32,517885.81,0.0,,0,0.0,0.0,0.0,1.0,8292.8325,1,0.0,0.25,4.0
667795.8800_498515.7750,667795.88,498515.775,0.0,,0,0.0,0.0,0.0,1.0,4021.033,1,0.0,0.5,0.0
667797.5600_527163.3250,667797.56,527163.325,0.0,,0,0.0,0.0,0.0,0.0,15463.5928,1,0.0,0.0,0.0
667797.6250_541447.5100,667797.625,541447.51,0.0,,0,0.0,0.0,0.0,1.0,10478.8104,1,0.0,0.5,0.0
667798.9100_511929.3300,667798.91,511929.33,0.0,,0,0.0,0.0,0.0,0.0,10573.6852,1,0.0,0.0,0.0
667802.3900_505362.8850,667802.39,505362.885,0.0,,0,0.0,0.0,0.0,0.0,3426.3488,1,0.0,0.0,0.0
667806.0450_515567.3100,667806.045,515567.31,0.0,,0,0.0,0.0,0.0,0.0,13494.0491,1,0.0,0.0,3.0
667810.9000_505970.3650,667810.9,505970.365,0.0,,0,0.0,0.0,0.0,0.0,10570.4968,1,0.0,0.0,3.0
667811.3900_506030.8700,667811.39,506030.87,0.0,,0,0.0,0.0,0.0,3.0,4933.6704,1,0.0,0.6,5.0
667811.6200_555615.7200,667811.62,555615.72,0.0,,0,0.0,0.0,0.0,0.0,13385.0034,1,0.0,0.0,0.0
667811.8800_506090.8700,667811.88,506090.87,0.0,,0,0.0,0.0,0.0,4.0,2834.6017,1,0.0,0.5714,7.0
667812.3650_506150.8750,667812.365,506150.875,0.0,,0,0.0,0.0,0.0,1.0,8054.1858,1,0.0,1.0,0.0
667812.3900_507457.7100,667812.39,507457.71,0.0,,0,0.0,0.0,0.0,7.0,6080.3713,1,0.0,0.875,8.0
667812.8500_506210.8750,667812.85,506210.875,0.0,,0,0.0,0.0,0.0,9.0,13215.4881,1,0.0,0.6923,13.0
667813.3350_506270.8800,667813.335,506270.88,0.0,,0,0.0,0.0,0.0,0.0,14607.3593,1,0.0,0.0,0.0
667813.7000_554818.1500,667813.7,554818.15,0.0,,0,0.0,0.0,0.0,1.0,13633.0371,1,0.0,0.5,0.0
667813.8200_506330.8800,667813.82,506330.88,0.0,,0,0.0,0.0,0.0,1.0,10341.0246,1,0.0,0.5,0.0
667813.8900_494828.6800,667813.89,494828.68,0.0,,0,0.0,0.0,0.0,0.0,8714.369,1,0.0,0.0,0.0
667815.1900_506399.8500,667815.19,506399.85,0.0,,0,0.0,0.0,0.0,1.0,3894.7255,1,0.0,0.5,0.0
667816.5650_506652.3500,667816.565,506652.35,0.0,,0,0.0,0.0,0.0,0.0,13187.1565,1,0.0,0.0,0.0
667817.0600_513250.4100,667817.06,513250.41,0.0,,0,0.0,0.0,0.0,0.0,2869.2284,1,0.0,0.0,0.0
667817.0900_506712.3500,667817.09,506712.35,0.0,,0,0.0,0.0,0.0,1.0,8195.626,1,0.0,0.5,0.0
667817.6200_506772.3500,667817.62,506772.35,0.0,,0,0.0,0.0,0.0,1.0,2672.0525,1,0.0,0.3333,3.0
667817.7250_494949.2050,667817.725,494949.205,0.0,,0,0.0,0.0,0.0,4.0,3874.5317,1,0.0,0.5,8.0
667818.1500_506832.3500,667818.15,506832.35,0.0,,0,0.0,0.0,0.0,3.0,4137.779,1,0.0,0.3,10.0
667818.6800_506892.3500,667818.68,506892.35,0.0,,0,0.0,0.0,0.0,0.0,9659.5174,1,0.0,0.0,3.0
667819.9250_505114.4150,667819.925,505114.415,0.0,,0,0.0,0.0,0.0,2.0,11422.061,1,0.0,0.1429,14.0
667820.1750_534268.3500,667820.175,534268.35,0.0,,0,0.0,0.0,0.0,8.0,10921.1388,1,0.0,0.5333,15.0
667821.0150_495120.1250,667821.015,495120.125,0.0,,0,0.0,0.0,0.0,9.0,13441.0347,1,0.0,0.6923,13.0
667824.0600_505788.4550,667824.06,505788.455,0.0,,0,0.0,0.0,0.0,3.0,7214.3125,1,0.0,1.0,3.0
667824.1250_508227.6600,667824.125,508227.66,0.0,,0,0.0,0.0,0.0,0.0,1058.7148,1,0.0,0.0,0.0
667824.2800_526375.3450,667824.28,526375.345,0.0,,0,0.0,0.0,0.0,0.0,12501.9973,1,0.0,0.0,5.0
667824.3150_536108.4550,667824.315,536108.455,0.0,,0,0.0,0.0,0.0,0.0,13154.5204,1,0.0,0.0,0.0
667824.6300_513788.5000,667824.63,513788.5,0.0,,0,0.0,0.0,0.0,0.0,13124.4219,1,0.0,0.0,0.0
667825.7200_542716.6650,667825.72,542716.665,0.0,,0,0.0,0.0,0.0,0.0,7352.9354,1,0.0,0.0,0.0
667826.8550_511155.0650,667826.855,511155.065,0.0,,0,0.0,0.0,0.0,2.0,3993.3812,1,0.0,0.3333,6.0
667827.6600_522214.1750,667827.66,522214.175,0.0,,0,0.0,0.0,0.0,0.0,5670.2752,1,0.0,0.0,0.0
667832.1050_498396.1400,667832.105,498396.14,0.0,,0,0.0,0.0,0.0,0.0,10295.5818,1,0.0,0.0,0.0
667835.0600_522461.1650,667835.06,522461.165,0.0,,0,0.0,0.0,0.0,0.0,12468.3557,1,0.0,0.0,0.0
667835.1200_508417.6000,667835.12,508417.6,0.0,,0,0.0,0.0,0.0,0.0,12490.5772,1,0.0,0.0,0.0
667835.6300_542221.2850,667835.63,542221.285,0.0,,0,0.0,0.0,0.0,0.0,11721.9778,1,0.0,0.0,0.0
667835.8050_508547.6050,667835.805,508547.605,0.0,,0,0.0,0.0,0.0,1.0,4211.7856,1,0.0,0.3333,3.0
667837.2950_542371.2750,667837.295,542371.275,0.0,,0,0.0,0.0,0.0,0.0,5609.9669,1,0.0,0.0,0.0
667839.5100_542571.2300,667839.51,542571.23,0.0,,0,0.0,0.0,0.0,0.0,10890.7712,1,0.0,0.0,0.0
667845.2750_505731.1550,667845.275,505731.155,0.0,,0,0.0,0.0,0.0,1.0,2061.4141,1,0.0,1.0,0.0
667846.5200_548328.4250,667846.52,548328.425,0.0,,0,0.0,0.0,0.0,0.0,10126.2692,1,0.0,0.0,3.0
667848.2450_536377.8150,667848.245,536377.815,0.0,,0,0.0,0.0,0.0,1.0,5523.8775,1,0.0,0.25,4.0
667848.8850_517873.2500,667848.885,517873.25,0.0,,0,0.0,0.0,0.0,0.0,6696.6617,1,0.0,0.0,0.0
667850.9450_521429.7800,667850.945,521429.78,0.0,,0,0.0,0.0,0.0,0.0,9242.9676,1,0.0,0.0,4.0
667851.4800_531469.6150,667851.48,531469.615,0.0,,0,0.0,0.0,0.0,0.0,10554.3456,1,0.0,0.0,0.0
667858.0700_505340.3550,667858.07,505340.355,0.0,,0,0.0,0.0,0.0,0.0,3022.779,1,0.0,0.0,0.0
667859.2050_541638.2800,667859.205,541638.28,0.0,,0,0.0,0.0,0.0,1.0,6147.1594,1,0.0,0.1667,6.0
667860.0100_541691.7750,667860.01,541691.775,0.0,,0,0.0,0.0,0.0,0.0,3462.5958,1,0.0,0.0,0.0
667860.5150_518082.3950,667860.515,518082.395,0.0,,0,0.0,0.0,0.0,0.0,8673.0954,1,0.0,0.0,3.0
667861.8650_528688.4550,667861.865,528688.455,0.0,,0,0.0,0.0,0.0,0.0,5586.2365,1,0.0,0.0,0.0
667864.6050_511290.5850,667864.605,511290.585,0.0,,0,0.0,0.0,0.0,1.0,9218.9525,1,0.0,1.0,0.0
667866.8000_508737.4400,667866.8,508737.44,0.0,,0,0.0,0.0,0.0,0.0,8558.6267,1,0.0,0.0,0.0
667867.0100_535115.3450,667867.01,535115.345,0.0,,0,0.0,0.0,0.0,0.0,7816.2286,1,0.0,0.0,0.0
667868.7500_505918.0700,667868.75,505918.07,0.0,,0,0.0,0.0,0.0,0.0,8585.3087,1,0.0,0.0,3.0
667868.8950_511928.0250,667868.895,511928.025,0.0,,0,0.0,0.0,0.0,0.0,6831.3685,1,0.0,0.0,3.0
667869.1800_505674.2300,667869.18,505674.23,0.0,,0,0.0,0.0,0.0,0.0,4766.7224,1,0.0,0.0,0.0
667869.2200_504541.9900,667869.22,504541.99,0.0,,0,0.0,0.0,0.0,1.0,6726.5118,1,0.0,0.3333,3.0
667870.2900_524925.9150,667870.29,524925.915,0.0,,0,0.0,0.0,0.0,0.0,7970.8472,1,0.0,0.0,0.0
667870.6500_507122.3250,667870.65,507122.325,0.0,,0,0.0,0.0,0.0,0.0,4654.0073,1,0.0,0.0,0.0
667871.7000_512098.0000,667871.7,512098.0,0.0,,0,0.0,0.0,0.0,0.0,6796.633,1,0.0,0.0,0.0
667873.8900_494827.5950,667873.89,494827.595,0.0,,0,0.0,0.0,0.0,5.0,6439.5219,1,0.0,0.3846,13.0
667875.7400_498936.7850,667875.74,498936.785,0.0,,0,0.0,0.0,0.0,0.0,5792.0068,1,0.0,0.0,0.0
667876.0200_513047.4000,667876.02,513047.4,0.0,,0,0.0,0.0,0.0,3.0,7523.4513,1,0.0,0.3333,9.0
667877.7200_494948.1150,667877.72,494948.115,0.0,,0,0.0,0.0,0.0,8.0,5307.9839,1,0.0,0.8,10.0
667878.0800_505091.8900,667878.08,505091.89,0.0,,0,0.0,0.0,0.0,12.0,6668.2407,1,0.0,0.5714,21.0
667881.0050_495119.1250,667881.005,495119.125,0.0,,0,0.0,0.0,0.0,1.0,7310.5001,1,0.0,0.5,0.0
667882.4100_531374.5200,667882.41,531374.52,0.0,,0,0.0,0.0,0.0,0.0,6589.3053,1,0.0,0.0,0.0
667882.9550_514797.5400,667882.955,514797.54,0.0,,0,0.0,0.0,0.0,2.0,6344.2819,1,0.0,1.0,0.0
667884.1250_508227.3450,667884.125,508227.345,0.0,,0,0.0,0.0,0.0,1.0,5749.9149,1,0.0,0.3333,3.0
667888.4800_494657.3000,667888.48,494657.3,0.0,,0,0.0,0.0,0.0,1.0,6439.6202,1,0.0,0.5,0.0
667891.0150_505449.4000,667891.015,505449.4,0.0,,0,0.0,0.0,0.0,2.0,6388.3446,1,0.0,0.6667,3.0
667892.1150_541445.9600,667892.115,541445.96,0.0,,0,0.0,0.0,0.0,0.0,6392.5798,1,0.0,0.0,0.0
667895.1200_508417.2900,667895.12,508417.29,0.0,,0,0.0,0.0,0.0,0.0,5830.5851,1,0.0,0.0,0.0
667895.8000_508547.2900,667895.8,508547.29,0.0,,0,0.0,0.0,0.0,6.0,6852.8741,1,0.0,1.0,6.0
667895.8150_548635.2950,667895.815,548635.295,0.0,,0,0.0,0.0,0.0,0.0,6514.1947,1,0.0,0.0,3.0
667896.2500_535313.9500,667896.25,535313.95,0.0,,0,0.0,0.0,0.0,0.0,6540.2694,1,0.0,0.0,9.0
667896.3400_548479.1150,667896.34,548479.115,0.0,,0,0.0,0.0,0.0,0.0,6607.4752,1,0.0,0.0,3.0
667902.5550_523397.3150,667902.555,523397.315,0.0,,0,0.0,0.0,0.0,1.0,7449.4232,1,0.0,1.0,0.0
667903.2200_548822.6150,667903.22,548822.615,0.0,,0,0.0,0.0,0.0,0.0,6476.2314,1,0.0,0.0,3.0
667904.7700_517398.6300,667904.77,517398.63,0.0,,0,0.0,0.0,0.0,0.0,4826.1421,1,0.0,0.0,0.0
667906.8500_511154.1800,667906.85,511154.18,0.0,,0,0.0,0.0,0.0,0.0,7883.0093,1,0.0,0.0,0.0
667910.6250_542220.4500,667910.625,542220.45,0.0,,0,0.0,0.0,0.0,0.0,4598.522,1,0.0,0.0,3.0
667912.3150_505630.8550,667912.315,505630.855,0.0,,0,0.0,0.0,0.0,0.0,6983.9121,1,0.0,0.0,0.0
667912.4600_506936.0950,667912.46,506936.095,0.0,,0,0.0,0.0,0.0,0.0,4593.6648,1,0.0,0.0,0.0
667912.8900_511525.4000,667912.89,511525.4,0.0,,0,0.0,0.0,0.0,1.0,8128.4898,1,0.0,0.5,0.0
667913.7550_505317.8250,667913.755,505317.825,0.0,,0,0.0,0.0,0.0,0.0,8620.4022,1,0.0,0.0,0.0
667921.6250_516294.9100,667921.625,516294.91,0.0,,0,0.0,0.0,0.0,2.0,4082.4294,1,0.0,0.6667,3.0
667924.6400_516454.7700,667924.64,516454.77,0.0,,0,0.0,0.0,0.0,0.0,8760.1663,1,0.0,0.0,0.0
667924.6800_523200.8500,667924.68,523200.85,0.0,,0,0.0,0.0,0.0,0.0,3300.0579,1,0.0,0.0,0.0
667924.9250_543616.3350,667924.925,543616.335,0.0,,0,0.0,0.0,0.0,0.0,6330.469,1,0.0,0.0,0.0
667925.4850_516545.8350,667925.485,516545.835,0.0,,0,0.0,0.0,0.0,0.0,9868.043,1,0.0,0.0,0.0
667925.9000_536332.9850,667925.9,536332.985,0.0,,0,0.0,0.0,0.0,0.0,10215.0288,1,0.0,0.0,0.0
667926.7950_508737.1250,667926.795,508737.125,0.0,,0,0.0,0.0,0.0,0.0,3705.6024,1,0.0,0.0,0.0
667928.4150_548153.9350,667928.415,548153.935,0.0,,0,0.0,0.0,0.0,0.0,9893.4381,1,0.0,0.0,0.0
667930.4300_506671.9750,667930.43,506671.975,0.0,,0,0.0,0.0,0.0,0.0,5089.5141,1,0.0,0.0,0.0
667931.5150_516905.7850,667931.515,516905.785,0.0,,0,0.0,0.0,0.0,1.0,10468.8151,1,0.0,1.0,0.0
667931.9700_525788.2400,667931.97,525788.24,0.0,,0,0.0,0.0,0.0,0.0,7690.624,1,0.0,0.0,0.0
667932.0650_526413.8800,667932.065,526413.88,0.0,,0,0.0,0.0,0.0,0.0,1721.3735,1,0.0,0.0,7.0
667932.3900_507457.0800,667932.39,507457.08,0.0,,0,0.0,0.0,0.0,4.0,9471.0505,1,0.0,0.6667,6.0
667932.5250_506242.4450,667932.525,506242.445,0.0,,0,0.0,0.0,0.0,0.0,1923.3721,1,0.0,0.0,0.0
667932.7050_510951.4450,667932.705,510951.445,0.0,,0,0.0,0.0,0.0,0.0,2223.218,1,0.0,0.0,5.0
667932.9650_506302.4500,667932.965,506302.45,0.0,,0,0.0,0.0,0.0,3.0,4376.7714,1,0.0,0.6,5.0
667932.9800_506384.4700,667932.98,506384.47,0.0,,0,0.0,0.0,0.0,1.0,9895.8174,1,0.0,0.5,0.0
667933.8850_494826.5050,667933.885,494826.505,0.0,,0,0.0,0.0,0.0,5.0,7663.5192,1,0.0,0.5,10.0
667933.9250_506533.0000,667933.925,506533.0,0.0,,0,0.0,0.0,0.0,0.0,6807.1075,1,0.0,0.0,0.0
667935.1800_506607.4700,667935.18,506607.47,0.0,,0,0.0,0.0,0.0,0.0,1478.2804,1,0.0,0.0,0.0
667937.4650_515365.7450,667937.465,515365.745,0.0,,0,0.0,0.0,0.0,0.0,9172.1239,1,0.0,0.0,0.0
667937.5450_517265.7350,667937.545,517265.735,0.0,,0,0.0,0.0,0.0,0.0,11068.9632,1,0.0,0.0,0.0
667938.8850_511926.7200,667938.885,511926.72,0.0,,0,0.0,0.0,0.0,0.0,7476.5394,1,0.0,0.0,0.0
667939.7450_507907.0500,667939.745,507907.05,0.0,,0,0.0,0.0,0.0,3.0,11234.9421,1,0.0,0.75,4.0
667940.3450_515287.4450,667940.345,515287.445,0.0,,0,0.0,0.0,0.0,2.0,3100.1481,1,0.0,0.6667,3.0
667942.1600_495119.0450,667942.16,495119.045,0.0,,0,0.0,0.0,0.0,0.0,2354.6268,1,0.0,0.0,0.0
667943.4450_508097.0300,667943.445,508097.03,0.0,,0,0.0,0.0,0.0,3.0,3943.7725,1,0.0,1.0,3.0
667944.1250_508227.0300,667944.125,508227.03,0.0,,0,0.0,0.0,0.0,2.0,12384.7389,1,0.0,0.3333,6.0
667946.1050_541445.0700,667946.105,541445.07,0.0,,0,0.0,0.0,0.0,0.0,7953.6213,1,0.0,0.0,0.0
667948.4750_494656.2150,667948.475,494656.215,0.0,,0,0.0,0.0,0.0,0.0,7122.7381,1,0.0,0.0,0.0
667956.7500_543068.2600,667956.75,543068.26,0.0,,0,0.0,0.0,0.0,0.0,9028.9341,1,0.0,0.0,0.0
667957.1150_543143.1500,667957.115,543143.15,0.0,,0,0.0,0.0,0.0,0.0,13758.8589,1,0.0,0.0,0.0
667958.0500_499257.3500,667958.05,499257.35,0.0,,0,0.0,0.0,0.0,0.0,13466.0807,1,0.0,0.0,0.0
667960.6650_505601.1350,667960.665,505601.135,0.0,,0,0.0,0.0,0.0,1.0,6768.8877,1,0.0,1.0,0.0
667967.4000_517868.9900,667967.4,517868.99,0.0,,0,0.0,0.0,0.0,10.0,9723.1795,1,0.0,0.8333,12.0
667975.4200_524110.7200,667975.42,524110.72,0.0,,0,0.0,0.0,0.0,0.0,14336.7304,1,0.0,0.0,0.0
667975.8550_506818.3150,667975.855,506818.315,0.0,,0,0.0,0.0,0.0,1.0,15188.4816,1,0.0,0.5,0.0
667979.7100_542715.1600,667979.71,542715.16,0.0,,0,0.0,0.0,0.0,0.0,11037.849,1,0.0,0.0,0.0
667982.0050_506934.6800,667982.005,506934.68,0.0,,0,0.0,0.0,0.0,0.0,5582.0557,1,0.0,0.0,0.0
667985.6200_542219.6150,667985.62,542219.615,0.0,,0,0.0,0.0,0.0,2.0,5523.7948,1,0.0,0.3333,6.0
667986.7950_508736.8100,667986.795,508736.81,0.0,,0,0.0,0.0,0.0,5.0,5820.962,1,0.0,0.7143,7.0
667986.8450_511153.2950,667986.845,511153.295,0.0,,0,0.0,0.0,0.0,0.0,15026.9581,1,0.0,0.0,0.0
667987.8500_544216.6600,667987.85,544216.66,0.0,,0,0.0,0.0,0.0,0.0,16756.9818,1,0.0,0.0,0.0
667989.5000_542569.5700,667989.5,542569.57,0.0,,0,0.0,0.0,0.0,0.0,6575.3441,1,0.0,0.0,0.0
667990.4700_541443.7900,667990.47,541443.79,0.0,,0,0.0,0.0,0.0,0.0,10605.7341,1,0.0,0.0,0.0
667990.6000_514452.6100,667990.6,514452.61,0.0,,0,0.0,0.0,0.0,0.0,9800.34,1,0.0,0.0,0.0
667992.3850_507456.7650,667992.385,507456.765,0.0,,0,0.0,0.0,0.0,0.0,13806.0786,1,0.0,0.0,0.0
667993.0050_532662.4600,667993.005,532662.46,0.0,,0,0.0,0.0,0.0,0.0,14371.1919,1,0.0,0.0,0.0
667996.2050_528112.3650,667996.205,528112.365,0.0,,0,0.0,0.0,0.0,0.0,11993.5156,1,0.0,0.0,3.0
667997.3000_512340.5050,667997.3,512340.505,0.0,,0,0.0,0.0,0.0,3.0,6525.2618,1,0.0,0.4286,7.0
667998.4400_511512.9150,667998.44,511512.915,0.0,,0,0.0,0.0,0.0,1.0,15799.7707,1,0.0,1.0,0.0
668001.1150_521734.5700,668001.115,521734.57,0.0,,0,0.0,0.0,0.0,0.0,5905.9279,1,0.0,0.0,0.0
668003.4450_508096.7200,668003.445,508096.72,0.0,,0,0.0,0.0,0.0,6.0,7665.2099,1,0.0,1.0,6.0
668004.1250_508226.7150,668004.125,508226.715,0.0,,0,0.0,0.0,0.0,0.0,18857.7974,1,0.0,0.0,0.0
668005.6450_511705.6300,668005.645,511705.63,0.0,,0,0.0,0.0,0.0,0.0,8438.2565,1,0.0,0.0,0.0
668007.0100_505803.8750,668007.01,505803.875,0.0,,0,0.0,0.0,0.0,12.0,11537.5027,1,0.0,0.8571,14.0
668008.8700_511925.4150,668008.87,511925.415,0.0,,0,0.0,0.0,0.0,0.0,11506.9261,1,0.0,0.0,0.0
668009.6550_494926.1900,668009.655,494926.19,0.0,,0,0.0,0.0,0.0,11.0,18775.8706,1,0.0,0.6471,17.0
668010.2450_544548.0550,668010.245,544548.055,0.0,,0,0.0,0.0,0.0,0.0,15675.6973,1,0.0,0.0,0.0
668011.5250_541695.7150,668011.525,541695.715,0.0,,0,0.0,0.0,0.0,0.0,18289.3489,1,0.0,0.0,0.0
668011.6750_512095.3950,668011.675,512095.395,0.0,,0,0.0,0.0,0.0,0.0,11106.2932,1,0.0,0.0,5.0
668012.6750_544703.0350,668012.675,544703.035,0.0,,0,0.0,0.0,0.0,1.0,10323.5214,1,0.0,0.1,10.0
668012.7000_510950.5600,668012.7,510950.56,0.0,,0,0.0,0.0,0.0,1.0,7405.5956,1,0.0,0.25,4.0
668013.8800_513706.7700,668013.88,513706.77,0.0,,0,0.0,0.0,0.0,1.0,13343.2021,1,0.0,0.2,5.0
668014.3150_544808.0250,668014.315,544808.025,0.0,,0,0.0,0.0,0.0,0.0,8195.3937,1,0.0,0.0,4.0
668015.1200_508416.6600,668015.12,508416.66,0.0,,0,0.0,0.0,0.0,11.0,7468.6201,1,0.0,0.9167,12.0
668015.4300_554757.4600,668015.43,554757.46,0.0,,0,0.0,0.0,0.0,1.0,12504.3407,1,0.0,0.3333,3.0
668015.8000_508546.6600,668015.8,508546.66,0.0,,0,0.0,0.0,0.0,5.0,15675.4485,1,0.0,0.8333,6.0
668016.0550_495120.2750,668016.055,495120.275,0.0,,0,0.0,0.0,0.0,0.0,8053.3436,1,0.0,0.0,0.0
668016.2750_544933.0100,668016.275,544933.01,0.0,,0,0.0,0.0,0.0,0.0,18037.8092,1,0.0,0.0,0.0
668019.0700_520964.1300,668019.07,520964.13,0.0,,0,0.0,0.0,0.0,0.0,9415.8941,1,0.0,0.0,0.0
668020.4750_509427.2150,668020.475,509427.215,0.0,,0,0.0,0.0,0.0,1.0,10560.2355,1,0.0,1.0,0.0
668023.2850_505724.1600,668023.285,505724.16,0.0,,0,0.0,0.0,0.0,9.0,18463.4796,1,0.0,0.6429,14.0
668024.7450_542895.2850,668024.745,542895.285,0.0,,0,0.0,0.0,0.0,1.0,11631.1196,1,0.0,0.5,0.0
668025.4200_505413.4150,668025.42,505413.415,0.0,,0,0.0,0.0,0.0,6.0,14749.4406,1,0.0,0.75,8.0
668027.5750_510399.0250,668027.575,510399.025,0.0,,0,0.0,0.0,0.0,11.0,18226.9267,1,0.0,0.4231,26.0
668028.2900_522958.2100,668028.29,522958.21,0.0,,0,0.0,0.0,0.0,0.0,16529.5686,1,0.0,0.0,0.0
668031.8450_527806.2150,668031.845,527806.215,0.0,,0,0.0,0.0,0.0,0.0,10410.1099,1,0.0,0.0,0.0
668033.6100_551164.9650,668033.61,551164.965,0.0,,0,0.0,0.0,0.0,0.0,12738.2619,1,0.0,0.0,0.0
668033.8450_541443.8700,668033.845,541443.87,0.0,,0,0.0,0.0,0.0,0.0,12814.8789,1,0.0,0.0,0.0
668035.3100_524924.8700,668035.31,524924.87,0.0,,0,0.0,0.0,0.0,0.0,10764.3864,1,0.0,0.0,0.0
668039.8600_525534.2850,668039.86,525534.285,0.0,,0,0.0,0.0,0.0,0.0,16567.2751,1,0.0,0.0,0.0
668041.2500_505664.2450,668041.25,505664.245,0.0,,0,0.0,0.0,0.0,12.0,15212.1172,1,0.0,0.8,15.0
668042.5350_560216.4450,668042.535,560216.445,0.0,,0,0.0,0.0,0.0,1.0,11025.9784,1,0.0,0.3333,3.0
668042.7600_505581.1550,668042.76,505581.155,0.0,,0,0.0,0.0,0.0,8.0,11342.9336,1,0.0,0.5714,14.0
668046.7950_508736.4950,668046.795,508736.495,0.0,,0,0.0,0.0,0.0,0.0,11428.1958,1,0.0,0.0,3.0
668048.6150_509083.9950,668048.615,509083.995,0.0,,0,0.0,0.0,0.0,0.0,11907.0455,1,0.0,0.0,11.0
668050.4050_505889.3000,668050.405,505889.3,0.0,,0,0.0,0.0,0.0,12.0,11391.8736,1,0.0,0.9231,13.0
668050.6450_507120.7400,668050.645,507120.74,0.0,,0,0.0,0.0,0.0,1.0,15272.1017,1,0.0,0.5,0.0
668051.3650_506933.2650,668051.365,506933.265,0.0,,0,0.0,0.0,0.0,1.0,11922.5333,1,0.0,0.0909,11.0
668051.3650_507261.4550,668051.365,507261.455,0.0,,0,0.0,0.0,0.0,0.0,12767.9455,1,0.0,0.0,0.0
668051.9650_545232.4850,668051.965,545232.485,0.0,,0,0.0,0.0,0.0,0.0,13667.7363,1,0.0,0.0,0.0
668056.7100_542714.4100,668056.71,542714.41,0.0,,0,0.0,0.0,0.0,0.0,13729.4561,1,0.0,0.0,0.0
668056.9650_534467.1650,668056.965,534467.165,0.0,,0,0.0,0.0,0.0,1.0,14494.7571,1,0.0,0.5,0.0
668057.2800_517868.6600,668057.28,517868.66,0.0,,0,0.0,0.0,0.0,1.0,13586.2319,1,0.0,0.5,0.0
668058.8050_526037.8250,668058.805,526037.825,0.0,,0,0.0,0.0,0.0,0.0,12363.5812,1,0.0,0.0,0.0
668059.6150_521215.8000,668059.615,521215.8,0.0,,0,0.0,0.0,0.0,0.0,14624.4104,1,0.0,0.0,0.0
668059.7450_507906.4200,668059.745,507906.42,0.0,,0,0.0,0.0,0.0,3.0,14503.2127,1,0.0,1.0,3.0
668060.6150_542218.7800,668060.615,542218.78,0.0,,0,0.0,0.0,0.0,0.0,12695.2584,1,0.0,0.0,0.0
668061.3050_530581.3050,668061.305,530581.305,0.0,,0,0.0,0.0,0.0,0.0,14411.0695,1,0.0,0.0,0.0
668061.6500_514596.4150,668061.65,514596.415,0.0,,0,0.0,0.0,0.0,0.0,13107.1616,1,0.0,0.0,0.0
668062.2800_542368.7700,668062.28,542368.77,0.0,,0,0.0,0.0,0.0,0.0,13895.7511,1,0.0,0.0,4.0
668063.4450_508096.4050,668063.445,508096.405,0.0,,0,0.0,0.0,0.0,5.0,13017.6976,1,0.0,0.8333,6.0
668064.1250_508226.4000,668064.125,508226.4,0.0,,0,0.0,0.0,0.0,5.0,14212.4585,1,0.0,1.0,5.0
668065.8500_526706.1750,668065.85,526706.175,0.0,,0,0.0,0.0,0.0,0.0,13380.7098,1,0.0,0.0,0.0
668066.1350_516575.6450,668066.135,516575.645,0.0,,0,0.0,0.0,0.0,0.0,13760.5031,1,0.0,0.0,3.0
668067.9200_516675.6300,668067.92,516675.63,0.0,,0,0.0,0.0,0.0,0.0,13345.0215,1,0.0,0.0,0.0
668069.1900_535322.4950,668069.19,535322.495,0.0,,0,0.0,0.0,0.0,0.0,13566.6725,1,0.0,0.0,14.0
668069.8950_511148.7150,668069.895,511148.715,0.0,,0,0.0,0.0,0.0,0.0,13574.5918,1,0.0,0.0,3.0
668070.8450_521492.5950,668070.845,521492.595,0.0,,0,0.0,0.0,0.0,0.0,13519.4311,1,0.0,0.0,0.0
668071.2200_516860.6000,668071.22,516860.6,0.0,,0,0.0,0.0,0.0,1.0,13432.9002,1,0.0,1.0,0.0
668074.4350_517040.5750,668074.435,517040.575,0.0,,0,0.0,0.0,0.0,0.0,14044.4101,1,0.0,0.0,0.0
668075.1200_508416.3450,668075.12,508416.345,0.0,,0,0.0,0.0,0.0,4.0,14133.7414,1,0.0,0.8,5.0
668075.8000_508546.3450,668075.8,508546.345,0.0,,0,0.0,0.0,0.0,4.0,13118.6985,1,0.0,0.3636,11.0
668079.2500_517310.5300,668079.25,517310.53,0.0,,0,0.0,0.0,0.0,1.0,13282.0421,1,0.0,1.0,0.0
668080.0250_535117.6800,668080.025,535117.68,0.0,,0,0.0,0.0,0.0,0.0,14002.2118,1,0.0,0.0,5.0
