grid_cell,total_complaints,total_nuisance,total_chronic_locations,days_since_last_complaint,complaint_years_active,most_common_dept,avg_resolution_days,nuisance_rate,pct_call_center,complaint_count_30d,nuisance_count_30d,chronic_loc_count_30d,complaint_count_60d,nuisance_count_60d,chronic_loc_count_60d,complaint_count_90d,nuisance_count_90d,chronic_loc_count_90d,total_violations,open_violations,env_violations,chronic_parcels,unique_parcels,violation_years_active,lien_filed_count,avg_lien_status,open_violation_rate,env_violation_rate,chronic_parcel_rate,dist_to_nearest_siren_km,siren_coverage_gap,target_nuisance_binary,target_nuisance_count,target_any_complaint,cell_lat,cell_lon
32.2600_-86.3450,0.0,0.0,0.0,0.0,0.0,2.0,14.252834890965733,0.0,0.8748626373626374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,2.7067,0,0.0,0.0,0.0,32.26,-86.345
32.2600_-86.3700,2.0,1.0,0.0,1644.0,2.0,15.0,34.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4996,1,0.0,0.0,0.0,32.26,-86.37
32.2650_-86.3600,2.0,0.0,0.0,1736.0,1.0,8.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5025,1,0.0,0.0,0.0,32.265,-86.36
32.2650_-86.3650,3.0,1.0,0.0,1157.0,3.0,15.0,3.0,0.3333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7005,1,0.0,0.0,0.0,32.265,-86.365
32.2700_-86.2600,0.0,0.0,0.0,0.0,0.0,2.0,14.252834890965733,0.0,0.8748626373626374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4.1363,1,0.0,0.0,0.0,32.27,-86.26
32.2700_-86.3550,6.0,0.0,0.0,303.0,4.0,15.0,1.2,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,3.6862,1,0.0,0.0,0.0,32.27,-86.355
32.2700_-86.3600,9.0,2.0,4.0,944.0,4.0,2.0,31.666666666666668,0.2222,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,0.0,2.0,3.0,1.0,0.5,0.25,0.75,0.0,3.848,1,0.0,0.0,0.0,32.27,-86.36
32.2700_-86.3700,1.0,1.0,0.0,1644.0,1.0,2.0,30.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4.3093,1,0.0,0.0,0.0,32.27,-86.37
32.2700_-86.3750,1.0,0.0,0.0,730.0,1.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4.4911,1,0.0,0.0,0.0,32.27,-86.375
32.2750_-86.3300,7.0,1.0,7.0,760.0,3.0,14.0,1.1428571428571428,0.1429,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2411,1,0.0,0.0,0.0,32.275,-86.33
32.2800_-86.3100,1.0,0.0,0.0,760.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9856,1,0.0,0.0,0.0,32.28,-86.31
32.2800_-86.3150,0.0,0.0,0.0,0.0,0.0,2.0,14.252834890965733,0.0,0.8748626373626374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.6233,1,0.0,0.0,0.0,32.28,-86.315
32.2800_-86.3300,8.0,0.0,8.0,30.0,4.0,17.0,2.625,0.0,0.625,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7399,0,0.0,0.0,1.0,32.28,-86.33
32.2800_-86.3550,0.0,0.0,0.0,0.0,0.0,2.0,14.252834890965733,0.0,0.8748626373626374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.6409,0,0.0,0.0,0.0,32.28,-86.355
32.2800_-86.3900,1.0,1.0,0.0,456.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.3797,1,0.0,0.0,0.0,32.28,-86.39
32.2800_-86.3950,1.0,0.0,0.0,1583.0,1.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,3.5014,1,0.0,0.0,0.0,32.28,-86.395
32.2850_-86.1800,1.0,0.0,0.0,1371.0,1.0,15.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2895,0,0.0,0.0,0.0,32.285,-86.18
32.2850_-86.1850,6.0,5.0,1.0,303.0,4.0,2.0,1.6666666666666667,0.8333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,2.6544,0,0.0,0.0,0.0,32.285,-86.185
32.2850_-86.2450,8.0,4.0,6.0,1218.0,3.0,15.0,13.375,0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0,4.0,3.0,3.0,0.0,0.0,0.0,0.8333,1.3333,2.0139,0,0.0,0.0,0.0,32.285,-86.245
32.2850_-86.2600,24.0,7.0,12.0,61.0,5.0,14.0,19.956521739130434,0.2917,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,3.0,0.0,2.0,2.0,1.0,0.6666666666666666,0.3333,1.0,0.0,2.8346,0,0.0,0.0,0.0,32.285,-86.26
32.2850_-86.2650,38.0,22.0,33.0,61.0,6.0,2.0,14.25,0.5789,0.3157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,21.0,4.0,21.0,21.0,2.0,5.0,0.0,0.047619047619047616,0.1905,1.0,10.5,3.2008,1,0.0,0.0,0.0,32.285,-86.265
32.2850_-86.3100,1.0,1.0,0.0,1461.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,3.6749,1,0.0,0.0,0.0,32.285,-86.31
32.2850_-86.3500,0.0,0.0,0.0,0.0,0.0,2.0,14.252834890965733,0.0,0.8748626373626374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.5,1.0,0.0,1.9538,0,0.0,0.0,0.0,32.285,-86.35
32.2850_-86.3750,3.0,0.0,0.0,30.0,2.0,14.0,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8606,0,0.0,0.0,1.0,32.285,-86.375
32.2850_-86.3800,2.0,0.0,0.0,1522.0,1.0,6.0,306.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.774,0,0.0,0.0,0.0,32.285,-86.38
32.2850_-86.3850,4.0,2.0,0.0,883.0,3.0,2.0,4.0,0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7657,0,0.0,0.0,0.0,32.285,-86.385
32.2850_-86.3900,3.0,1.0,0.0,1310.0,2.0,15.0,14.333333333333334,0.3333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,2.8363,0,0.0,0.0,0.0,32.285,-86.39
32.2850_-86.3950,1.0,0.0,0.0,640.0,1.0,15.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9803,0,0.0,0.0,0.0,32.285,-86.395
32.2900_-86.1750,0.0,0.0,0.0,0.0,0.0,2.0,14.252834890965733,0.0,0.8748626373626374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,3.0,2.4318,0,0.0,0.0,0.0,32.29,-86.175
32.2900_-86.1800,5.0,5.0,4.0,883.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6974,0,0.0,0.0,0.0,32.29,-86.18
32.2900_-86.1850,11.0,8.0,11.0,456.0,5.0,2.0,3.9,0.7273,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0,13.0,12.0,3.0,5.0,0.0,0.0,0.4615,1.0,4.0,3.0132,1,0.0,0.0,0.0,32.29,-86.185
32.2900_-86.1900,30.0,3.0,29.0,699.0,5.0,14.0,67.10344827586206,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6663,0,0.0,0.0,0.0,32.29,-86.19
32.2900_-86.1950,13.0,4.0,3.0,487.0,4.0,2.0,11.083333333333334,0.3077,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0,7.0,6.0,10.0,3.0,0.0,0.0,0.125,0.4375,0.6,2.3191,0,0.0,0.0,0.0,32.29,-86.195
32.2900_-86.2000,16.0,8.0,3.0,518.0,3.0,2.0,3.857142857142857,0.5,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,7.0,3.0,10.0,3.0,0.0,0.0,0.2308,0.5385,0.3,2.0223,0,0.0,0.0,0.0,32.29,-86.2
32.2900_-86.2200,3.0,1.0,0.0,334.0,3.0,2.0,0.6666666666666666,0.3333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,14.0,11.0,3.0,4.0,0.0,0.0,0.0714,1.0,3.6667,1.8307,0,0.0,0.0,0.0,32.29,-86.22
32.2900_-86.2250,6.0,5.0,6.0,609.0,5.0,14.0,9.666666666666666,0.8333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.7739,0,0.0,0.0,0.0,32.29,-86.225
32.2900_-86.2300,9.0,1.0,8.0,518.0,5.0,15.0,32.888888888888886,0.1111,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5048,0,0.0,0.0,0.0,32.29,-86.23
32.2900_-86.2400,1.0,0.0,1.0,1736.0,1.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.3509,0,0.0,0.0,0.0,32.29,-86.24
32.2900_-86.2450,36.0,17.0,18.0,30.0,6.0,2.0,22.333333333333332,0.4722,0.9444444444444444,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,15.0,6.0,13.0,3.0,10.0,5.0,0.0,0.26666666666666666,0.4,0.8667,0.3,1.5059,0,1.0,1.0,1.0,32.29,-86.245
32.2900_-86.2500,1.0,0.0,1.0,1644.0,1.0,13.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7755,0,0.0,0.0,0.0,32.29,-86.25
32.2900_-86.2550,6.0,4.0,1.0,1279.0,2.0,2.0,13.666666666666666,0.6667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,3.0,4.0,3.0,0.0,0.25,0.0,1.0,0.75,2.1163,0,0.0,0.0,0.0,32.29,-86.255
32.2900_-86.2600,8.0,0.0,3.0,579.0,4.0,15.0,31.714285714285715,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4993,0,0.0,0.0,0.0,32.29,-86.26
32.2900_-86.2650,8.0,1.0,4.0,609.0,5.0,14.0,2.7142857142857144,0.125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7883,0,0.0,0.0,0.0,32.29,-86.265
32.2900_-86.2700,7.0,2.0,6.0,518.0,5.0,14.0,7.285714285714286,0.2857,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9187,0,0.0,0.0,0.0,32.29,-86.27
32.2900_-86.2750,4.0,2.0,0.0,760.0,2.0,14.0,1.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1152,1,0.0,0.0,0.0,32.29,-86.275
32.2900_-86.3450,0.0,0.0,0.0,0.0,0.0,2.0,14.252834890965733,0.0,0.8748626373626374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.3118,0,0.0,0.0,0.0,32.29,-86.345
32.2900_-86.3750,2.0,0.0,1.0,1430.0,2.0,14.0,369.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.3289,0,0.0,0.0,0.0,32.29,-86.375
32.2900_-86.3800,35.0,6.0,32.0,0.0,5.0,15.0,32.857142857142854,0.1714,0.7428571428571429,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2217,0,0.0,0.0,1.0,32.29,-86.38
32.2900_-86.3850,10.0,3.0,0.0,518.0,4.0,15.0,112.0,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2113,0,0.0,0.0,0.0,32.29,-86.385
32.2900_-86.3900,11.0,4.0,0.0,30.0,4.0,15.0,19.6,0.3636,0.9090909090909091,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.299,0,0.0,0.0,1.0,32.29,-86.39
32.2900_-86.4050,0.0,0.0,0.0,0.0,0.0,2.0,14.252834890965733,0.0,0.8748626373626374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0203,1,0.0,0.0,0.0,32.29,-86.405
32.2900_-86.4150,2.0,0.0,0.0,1887.0,1.0,8.0,595.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7268,1,0.0,0.0,0.0,32.29,-86.415
32.2950_-86.1900,0.0,0.0,0.0,0.0,0.0,2.0,14.252834890965733,0.0,0.8748626373626374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.3575,0,0.0,0.0,0.0,32.295,-86.19
32.2950_-86.1950,60.0,16.0,37.0,30.0,6.0,2.0,5.415094339622642,0.2667,0.9,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,19.0,5.0,10.0,3.0,16.0,4.0,0.0,0.0,0.2632,0.5263,0.1875,1.9563,0,0.0,0.0,1.0,32.295,-86.195
32.2950_-86.2000,10.0,4.0,6.0,30.0,4.0,2.0,31.0,0.4,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,3.0,2.0,3.0,0.0,0.0,0.0,0.25,1.5,1.5933,0,0.0,0.0,1.0,32.295,-86.2
32.2950_-86.2150,14.0,5.0,12.0,456.0,5.0,2.0,9.461538461538462,0.3571,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,7.0,5.0,4.0,2.0,0.0,0.0,0.125,0.875,1.25,1.15,0,0.0,0.0,0.0,32.295,-86.215
32.2950_-86.2200,44.0,28.0,22.0,518.0,5.0,2.0,7.7727272727272725,0.6364,0.9772727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,1.0,28.0,15.0,14.0,5.0,0.0,0.0,0.0357,1.0,1.0714,1.3418,0,0.0,0.0,0.0,32.295,-86.22
32.2950_-86.2250,95.0,23.0,86.0,61.0,6.0,0.0,29.310344827586206,0.2421,0.9473684210526315,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,11.0,0.0,10.0,3.0,0.0,0.18181818181818182,0.0,1.0,0.0,1.406,0,0.0,0.0,0.0,32.295,-86.225
32.2950_-86.2300,37.0,18.0,30.0,0.0,6.0,15.0,38.96875,0.4865,0.918918918918919,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,5.0,2.0,5.0,0.0,3.0,3.0,0.0,0.0,0.4,1.0,0.0,1.0462,0,0.0,0.0,1.0,32.295,-86.23
32.2950_-86.2350,90.0,47.0,55.0,0.0,6.0,2.0,38.83720930232558,0.5222,0.5888888888888889,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,37.0,9.0,36.0,28.0,12.0,5.0,1.0,0.10810810810810811,0.2432,0.973,2.3333,0.8086,0,0.0,0.0,1.0,32.295,-86.235
32.2950_-86.2400,79.0,28.0,69.0,0.0,6.0,14.0,16.073529411764707,0.3544,0.4810126582278481,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,4.0,17.0,7.0,17.0,10.0,7.0,4.0,1.0,0.11764705882352941,0.4118,1.0,1.4286,0.8093,0,1.0,2.0,1.0,32.295,-86.24
32.2950_-86.2450,20.0,7.0,11.0,0.0,6.0,15.0,29.11111111111111,0.35,0.6,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0478,0,0.0,0.0,1.0,32.295,-86.245
32.2950_-86.2500,24.0,11.0,16.0,0.0,6.0,14.0,6.2272727272727275,0.4583,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,8.0,17.0,15.0,4.0,5.0,0.0,0.1111111111111111,0.4444,0.9444,3.75,1.408,0,0.0,0.0,1.0,32.295,-86.25
32.2950_-86.2550,126.0,55.0,94.0,0.0,6.0,2.0,8.188524590163935,0.4365,0.6111111111111112,2.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,55.0,1.0,30.0,46.0,12.0,5.0,0.0,0.0,0.0182,0.5455,3.8333,1.819,0,1.0,1.0,1.0,32.295,-86.255
32.2950_-86.2700,1.0,0.0,1.0,1705.0,1.0,14.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4062,0,0.0,0.0,0.0,32.295,-86.27
32.2950_-86.2750,13.0,0.0,1.0,334.0,5.0,14.0,7.538461538461538,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.641,0,0.0,0.0,0.0,32.295,-86.275
32.2950_-86.3050,3.0,0.0,2.0,1126.0,3.0,15.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4665,1,0.0,0.0,0.0,32.295,-86.305
32.2950_-86.3400,141.0,63.0,106.0,30.0,6.0,2.0,9.961832061068701,0.4468,0.9929078014184397,2.0,0.0,2.0,2.0,0.0,2.0,3.0,1.0,3.0,72.0,13.0,50.0,55.0,19.0,6.0,2.0,0.1527777777777778,0.1806,0.6944,2.8947,0.8271,0,0.0,0.0,1.0,32.295,-86.34
32.2950_-86.3450,126.0,81.0,74.0,30.0,6.0,2.0,13.731092436974789,0.6429,0.9920634920634921,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,89.0,23.0,80.0,68.0,28.0,6.0,4.0,0.10112359550561797,0.2584,0.8989,2.4286,0.7599,0,0.0,0.0,1.0,32.295,-86.345
32.2950_-86.3500,13.0,9.0,4.0,821.0,3.0,2.0,3.1666666666666665,0.6923,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,13.0,10.0,4.0,5.0,0.0,0.0,0.2308,1.0,2.5,0.9553,0,0.0,0.0,0.0,32.295,-86.35
32.2950_-86.3800,5.0,2.0,3.0,1249.0,2.0,2.0,4.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6718,0,0.0,0.0,0.0,32.295,-86.38
32.2950_-86.3900,3.0,0.0,0.0,1218.0,1.0,14.0,32.333333333333336,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7732,0,0.0,0.0,0.0,32.295,-86.39
32.3000_-86.1900,4.0,4.0,0.0,548.0,2.0,2.0,4.333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.1505,0,0.0,0.0,0.0,32.3,-86.19
32.3000_-86.1950,16.0,3.0,9.0,303.0,6.0,15.0,10.571428571428571,0.1875,0.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.7012,0,0.0,0.0,0.0,32.3,-86.195
32.3000_-86.2000,8.0,5.0,4.0,61.0,3.0,2.0,9.333333333333334,0.625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,5.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,1.5,1.2671,0,0.0,0.0,0.0,32.3,-86.2
32.3000_-86.2050,3.0,2.0,0.0,579.0,2.0,2.0,8.0,0.6667,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.5,1.0,0.0,0.8709,0,0.0,0.0,0.0,32.3,-86.205
32.3000_-86.2100,7.0,1.0,0.0,30.0,4.0,15.0,3.4285714285714284,0.1429,0.14285714285714285,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5943,0,0.0,0.0,1.0,32.3,-86.21
32.3000_-86.2150,17.0,5.0,9.0,640.0,5.0,2.0,39.0,0.2941,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,4.0,0.0,6.0,3.0,0.0,0.0,0.1667,0.6667,0.0,0.6241,0,0.0,0.0,0.0,32.3,-86.215
32.3000_-86.2200,29.0,18.0,17.0,456.0,5.0,2.0,18.357142857142858,0.6207,0.9655172413793104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,13.0,9.0,6.0,4.0,1.0,0.15384615384615385,0.3077,1.0,1.5,0.9314,0,0.0,0.0,0.0,32.3,-86.22
32.3000_-86.2250,64.0,37.0,39.0,61.0,6.0,2.0,22.736842105263158,0.5781,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,54.0,11.0,51.0,49.0,12.0,6.0,1.0,0.16666666666666666,0.2037,0.9444,4.0833,1.1938,0,0.0,0.0,0.0,32.3,-86.225
32.3000_-86.2300,194.0,117.0,117.0,0.0,6.0,2.0,22.14054054054054,0.6031,0.979381443298969,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,124.0,41.0,118.0,86.0,39.0,6.0,18.0,0.3709677419354839,0.3306,0.9516,2.2051,0.7368,0,1.0,1.0,1.0,32.3,-86.23
32.3000_-86.2350,129.0,35.0,78.0,0.0,6.0,2.0,12.256198347107437,0.2713,0.813953488372093,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,45.0,7.0,23.0,20.0,25.0,5.0,0.0,0.0,0.1556,0.5111,0.8,0.3198,0,1.0,1.0,1.0,32.3,-86.235
32.3000_-86.2400,80.0,34.0,62.0,0.0,6.0,2.0,11.76388888888889,0.425,0.675,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,48.0,14.0,33.0,37.0,16.0,6.0,2.0,0.08333333333333333,0.2917,0.6875,2.3125,0.3215,0,0.0,0.0,1.0,32.3,-86.24
32.3000_-86.2450,194.0,45.0,178.0,0.0,6.0,2.0,16.18324607329843,0.232,0.7835051546391752,3.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,3.0,38.0,8.0,10.0,32.0,11.0,6.0,1.0,0.07894736842105263,0.2105,0.2632,2.9091,0.739,0,0.0,0.0,1.0,32.3,-86.245
